Código da Loja;Código do Fornecedor;Nome do Fornecedor;Número do Documento;Situação;Data De Emissão;Data de entrada;Frete;Outros;Seguro;Desconto;IPI;DAE;ICMS Desonerado;FECOP;Valor FECOPST;FECOP Retido;Base de Cálculo ICMS;Valor BC do ICMS;Base de Cálculo ICMSST;Valor BC ICMSST;Valor Total
1;366;BAIAO-PLAST COMERCIO DE DESCARTAVEIS EIRELI;74135;EFETIVADA;04/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,20;0,00;0,00;60,21;10,84;0,00;0,00;497,67
1;366;BAIAO-PLAST COMERCIO DE DESCARTAVEIS EIRELI;74134;EFETIVADA;04/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,40;0,00;0,00;1020,00;183,60;0,00;0,00;1020,00
1;180;LUIS ANDRE ALMEIDA SILVA;8277826;EFETIVADA;04/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;489,00
1;307;CASA FLORA LTDA;288338;EFETIVADA;04/12/2023;07/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;79,08;0,00;2854,61;114,17;3953,76;624,79;3558,48
1;307;CASA FLORA LTDA;288337;EFETIVADA;04/12/2023;07/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,83;0,00;146,83;5,87;191,70;30,50;181,16
1;441;MASTERMIX DISTRIBUIDORA DE GENEROS ALIME;168098;EFETIVADA;04/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;27,28;3,27;0,00;0,00;163,70;29,47;0,00;0,00;272,84
1;64;COROADO AGRO IND E COM LTDA;22961;EFETIVADA;04/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;480,22
1;246;M. DIAS BRANCO S.A. INDÚSTRIA E COM DE ALIMENTOS;1597127;EFETIVADA;04/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;569,62;0,00;0,00;0,00;467,08
1;510;MC RIBEIRO DISTRIBUIDORA DE AVES ABATIDAS LTDA;4381;EFETIVADA;04/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;202,35;0,00;0,00;0,00;983,76;118,05;0,00;0,00;1686,25
1;458;ATLAS RIO DISTRIBUIDORA LTDA;221696;EFETIVADA;04/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;86,08;10,32;3,66;0,00;516,52;92,97;699,07;32,86;897,40
1;242;COMERCIAL LUCHELLE LTDA;177491;EFETIVADA;05/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;571,52;0,00;0,00;0,00;171,11;30,80;0,00;0,00;2490,00
1;292;FRIMESA COOPERATIVA CENTRAL;930416;EFETIVADA;05/12/2023;05/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,42;0,94;0,00;121,22;21,82;167,95;8,41;130,57
1;70;LATICINIOS VILLAGGE INDUSTRIA E COMERCIO EIRELI;10709403;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;870,00;104,40;0,00;0,00;870,00
1;512;DRACAR COMERCIO DE ALIMENTOS LTDA;77416;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,43;0,00;0,00;1721,26;309,82;0,00;0,00;1721,26
1;49;RODIN DISTRIBUIDORA DE ALIMENTOS;51669;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;517,98
1;313;MIDAS RIO IND COM GEM ALIMENT LTDA ME;72784;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;498,25;12,89;411,97
1;16;COMERCIAL BEIRAO DA SERRA LTDA.;729619;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;56,31;4,02;0,00;0,00;267,19;48,08;0,00;0,00;505,10
1;94;TOP BIRRA DIST. DE BEB. E LOGISTICA LTDA;6342605;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;46,23;5,55;1,29;0,00;277,38;49,92;341,97;11,64;475,20
1;23;MINALBA ALIMENTOS E BEBIDAS LTDA;1153508;EFETIVADA;05/12/2023;07/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,70;11,22;0,00;1235,44;222,38;1796,18;100,93;1347,59
1;37;EMPRESA BRASILEIRA DE DISTRIBUICAO LTDA;20528314;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;64,12;0,00;0,00;0,00;185,88;33,46;0,00;0,00;478,00
1;37;EMPRESA BRASILEIRA DE DISTRIBUICAO LTDA;20528312;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;514,03;34,13;13,29;0,00;2372,86;427,13;2256,99;119,69;4689,43
1;37;EMPRESA BRASILEIRA DE DISTRIBUICAO LTDA;20528313;EFETIVADA;05/12/2023;06/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;22,94;0,00;0,00;0,00;66,50;11,97;0,00;0,00;171,00
1;71;MIX CERTO DIST. C. A. L. LTDA;1184367;EFETIVADA;05/12/2023;07/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;399,68;47,95;9,14;0,00;2397,83;431,63;2373,34;82,35;4087,92
1;33;ITAMBÉ ALIMENTOS S/A;1845464;EFETIVADA;06/12/2023;06/12/2023;0,00;0,00;0,00;30,00;0,00;0,00;0,00;18,61;3,64;0,00;930,56;167,51;623,13;32,90;967,10
1;539;NOBREDO COMERCIO E LOGISTICA LTDA;814967;EFETIVADA;06/12/2023;06/12/2023;0,00;1,90;0,00;0,00;0,00;0,00;37,85;4,57;1,43;0,00;228,26;41,09;298,95;12,93;394,79
1;260;MISTERMIX DIST DE PROD ALIM LTDA;515895;EFETIVADA;06/12/2023;07/12/2023;0,00;0,00;0,00;0,00;0,00;0,00;42,50;5,10;0,00;0,00;254,97;45,89;0,00;0,00;424,95
